zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
63664,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63623,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63660,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63662,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63636,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63640,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63966,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63957,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63951,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63751,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63787,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63935,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
65456,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63967,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63666,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63730,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63964,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63637,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63655,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
65440,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
65560,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
65588,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63750,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63630,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63782,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63766,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63633,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63631,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63775,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
65565,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63654,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63769,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63760,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63601,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63628,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63622,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63952,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63781,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63934,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63950,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
63632,1775,Black River Electric Coop - (MO),MO,Bundled,Cooperative,0.11086717892425905,0.06335278559133464,0.12015829485888846
54615,1776,City of Black River Falls,WI,Bundled,Municipal,0.12563105669355307,0,0.14757914832688127
35442,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36782,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36720,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36756,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36783,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35463,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35466,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35474,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36910,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35464,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36740,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35405,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35401,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35443,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36524,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36784,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35034,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36913,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36921,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36908,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35459,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36915,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36916,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36732,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36742,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36904,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36538,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36776,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36744,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36901,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35460,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36738,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36786,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35469,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36759,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36912,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36736,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36919,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35470,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36722,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36922,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35446,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36925,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36558,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36773,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36728,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35462,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35480,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36754,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35441,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36727,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36769,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36748,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36765,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36907,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
35491,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
36763,1780,Black Warrior Elec Member Corp,AL,Bundled,Cooperative,0.13329575497580684,0.11769196228109566,0.13413306855093213
02807,1857,Block Island Utility District,RI,Bundled,Political Subdivision,0.39401746099899815,0,0.3871494690988293
56098,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56054,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56027,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56060,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
55396,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56072,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56078,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56074,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56068,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56013,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56033,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56039,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56034,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56003,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56051,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56021,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56090,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56062,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56082,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56025,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56001,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56041,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56023,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56073,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56029,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56097,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56010,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56065,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56088,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56014,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56048,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56058,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
55334,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56050,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56037,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56009,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56055,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
56047,1884,BENCO Electric Cooperative,MN,Bundled,Cooperative,0.13122713812924577,0.10281729977004145,0.1520843293946224
40311,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40356,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40324,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
41010,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40456,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40475,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40390,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40353,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40008,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40447,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40370,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40385,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40374,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40003,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
41043,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40513,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
41064,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40046,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40359,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40057,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
41004,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40372,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40076,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40461,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
41031,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
41040,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40511,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40403,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40383,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
41003,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40517,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40444,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40515,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40078,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40361,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40012,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40601,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40336,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40514,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40342,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
41097,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
41002,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40339,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40330,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
40405,1886,Blue Grass Energy Coop Corp,KY,Bundled,Cooperative,0.12088762006585495,0.07721354404000268,0.12549488763959507
28679,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28694,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28692,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
27024,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28685,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28623,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
27017,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28624,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28627,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28622,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28615,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28629,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28601,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28605,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28698,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28645,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28681,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28604,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28651,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28638,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28607,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28626,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28640,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28618,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28693,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28644,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28606,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28684,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28675,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28646,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28631,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28665,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28657,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28672,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28611,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28649,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28630,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28643,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28668,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
28635,1889,Blue Ridge Elec Member Corp - (NC),NC,Bundled,Cooperative,0.12348834770042383,0.0831253056077412,0.1466414905728487
